TAG,LAST_ORG,CAPTURE_ME,LAST_USER,EDIT_DATE,BLOCKNUM,PARCELNUM,PIN,CNTGRAPH,BLOCKLOT,SUBTYPE_GE,SHAPE_Leng,SHAPE_Area,FULLADDR,STDIRPRE,ST_NAME,ST_TYPE,BLDG_NO,UNIT_NUM,area
600000000071312,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3100D,039,3100D039,39,3100D039,1,104.50152493,672.830474229,0,,,,0,,62.6942216
600000000067023,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3323,023Q,3323023Q,23Q,3323 023Q,1,186.593366226,2088.49094463,0,,,,0,,194.537926
600000000082420,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4132,058,4132058,58,4132 058,1,212.067034149,1440.051561,1561 ABBOTSTON ST,,ABBOTSTON,ST,1561,,134.15002
600000000216892,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7511A,019,7511A019,19,7511A019,1,919.161770737,41040.4261616,0,,,,0,,3824.24918
600000000109325,200,BLK,,"PyQt4.QtCore.QDate(2003, 3, 31)",2880,028,2880028,28,2880 028,1,55.1886501453,146.071966819,0,,,,0,,13.6286723
600000000185670,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0685A,115,0685A115,115,0685A115,1,116.960935679,654.581189082,655 BANKARD LANE,,BANKARD,LANE,655,,60.9743578
600000000165737,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0187,046,0187046,46,0187 046,1,147.300235703,754.465882098,117 N SCHROEDER ST,N,SCHROEDER,ST,117,,70.2139405
600000000169928,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0199,038A,0199038A,38A,0199 038A,1,233.994466316,2772.81411143,1 N STOCKTON ST,N,STOCKTON,ST,1,,258.30253
600000000115387,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1480,050,1480050,50,1480 050,1,142.371776582,734.145372759,1511 N WASHINGTON ST,N,WASHINGTON,ST,1511,,68.2842909
600000000179795,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0269,014,0269014,14/19,0269 014,1,230.847305179,3180.52724862,779 W PRATT ST,W,PRATT,ST,779,,296.304235
600000000098856,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3457,012,3457012,12,3457 012,1,286.744367831,2037.67402466,2403 LAKEVIEW AVE,,LAKEVIEW,AVE,2403,,190.085142
600000000129650,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1184,048,1184048,48,1184 048,1,155.751837796,781.45263739,923 E CHASE ST,E,CHASE,ST,923,,72.8988052
600000000121458,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1150,076,1150076,76,1150 076,1,140.334377541,682.434744368,1323 N DALLAS ST,N,DALLAS,ST,1323,,63.6333428
600000000065121,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3177,017,3177017,17,3177 017,1,309.955672499,2737.09881183,3832 REISTERSTOWN ROAD,,REISTERSTOWN,ROAD,3832,,254.99752
600000000140881,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0085,020A,0085020A,20A,0085 020A,1,1620.85450241,33624.093027,1725 W LAFAYETTE AVE,W,LAFAYETTE,AVE,1725,,3131.99114
600000000151768,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7958,074,7958074,74,7958 074,1,136.813378961,1083.25330491,0,,,,0,,100.919296
600000000116142,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1479,048,1479048,48,1479 048,1,167.250168894,953.62375508,1508 N WASHINGTON ST,N,WASHINGTON,ST,1508,,88.9729952
600000000095338,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4166,041,4166041,41,4166 041,1,155.881439343,841.075927014,1608 NORMAL AVE,,NORMAL,AVE,1608,,78.3521385
600000000101695,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2812,002,2812002,2,2812 002,1,383.323712306,7083.0616882,2228 GARRISON BLVD,,GARRISON,BLVD,2228,,659.814082
600000000215628,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7834,005,7834005,5/6,7834 005,1,330.866040407,5810.56110457,0,,,,0,,541.304302
600000000126421,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0026,033,0026033,33,0026 033,1,176.910030031,942.531600247,1822 LORMAN ST,,LORMAN,ST,1822,,87.5846566
600000000214043,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",1053,009A,1053009A,9A,1053 009A,1,766.850263194,33900.1129139,0,,,,0,,3158.12995
600000000113721,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0302,032,0302032,32,0302 032,1,138.985568012,685.373336407,563 BAKER ST,,BAKER,ST,563,,63.8488068
600000000151708,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0126,023,0126023,23,0126 023,1,217.988562143,1494.13241813,1205 EDMONDSON AVE,,EDMONDSON,AVE,1205,,139.327834
600000000046005,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4965E,003,4965E003,3,4965E003,1,134.118589154,1111.90565062,0,,,,0,,103.527653
600000000196714,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8188,036,8188036,36,8188 036,1,79.9825279379,299.830389641,0,,,,0,,27.8899753
600000000105700,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1453,014,1453014,14,1453 014,1,136.924655643,676.609325543,1827 N GAY ST,N,GAY,ST,1827,,63.0121203
600000000111344,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1474,025,1474025,25,1474 025,1,148.392592006,811.459267935,1604 N PORT ST,N,PORT,ST,1604,,75.4485942
600000000196531,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8188,034,8188034,34,8188 034,1,249.566702931,2479.20932648,0,,,,0,,230.962952
600000000211267,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7876,010,7876010,10,7876 010,1,257.466990135,2753.99335316,2208 BREMEN ST,,BREMEN,ST,2208,,256.571624
600000000122031,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0300B,049,0300B049,49,0300B049,1,112.906984114,495.348630004,1408 SCHOOL ST,,SCHOOL,ST,1408,,46.2323503
600000000099929,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4169,001,4169001,1,4169 001,1,226.95680896,1556.24401684,2101 SINCLAIR LANE,,SINCLAIR,LANE,2101,,143.338719
600000000104929,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1449,040,1449040,40,1449 040,1,168.626491133,945.404553335,1849 N CASTLE ST,N,CASTLE,ST,1849,,88.0955679
600000000035095,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4544B,017,4544B017,17,4544B017,1,350.000535498,6250.18577245,3707 HAYWARD AVE,,HAYWARD,AVE,3707,,582.209953
600000000154226,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1686,042,1686042,42,1686 042,1,174.727875735,1051.14460835,2026 E FAYETTE ST,E,FAYETTE,ST,2026,,97.8583661
600000000219938,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7364,030,7364030,30,7364 030,1,219.984814674,2399.87027715,1607 BRADY AVE,,BRADY,AVE,1607,,223.557146
600000000116389,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2309,011,2309011,11,2309 011,1,211.353590456,1360.3769361,1721 THOMAS AVE,,THOMAS,AVE,1721,,126.8019
600000000134980,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1604,036,1604036,36,1604 036,1,192.079874876,1117.1380518,836 N CHESTER ST,N,CHESTER,ST,836,,103.774673
600000000109126,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3206,071,3206071,71,3206 071,1,136.977820923,654.990813328,2026 HERBERT ST,,HERBERT,ST,2026,,60.9893625
600000000184819,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6721,030,6721030,30,6721 030,1,107.690816155,455.674144949,0,,,,0,,42.4235958
600000000125092,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0036A,058A,0036A058A,58A,0036A058A,1,288.537520394,4524.2759311,0,,,,0,,421.429948
600000000178608,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0222,088,0222088,88,0222 088,1,307.845067218,1830.38502769,145 S CALVERTON ROAD,S,CALVERTON,ROAD,145,,170.430775
600000000045179,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5204,017,5204017,17/20,5204 017,1,228.185475191,988.463623903,0,,,,0,,92.0643955
600000000118406,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1120,044,1120044,44,1120 044,1,171.306869394,963.490503394,1504 BRENTWOOD AVE,,BRENTWOOD,AVE,1504,,89.6658227
600000000159676,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0157,070,0157070,70,0157 070,1,140.093852849,674.565654849,954 W SARATOGA ST,W,SARATOGA,ST,954,,62.6932606
600000000202495,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8182,001,8182001,1,8182 001,1,476.040068036,13200.6270582,0,,,,0,,1229.69978
600000000052287,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3972C,037D,3972C037D,37D,3972C037D,1,92.4065005469,442.929332232,0,,,,0,,41.2629077
600000000107573,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2811,001,2811001,1,2811 001,1,276.826775064,4462.54695109,0,,,,0,,415.660374
600000000124080,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1532,025,1532025,25,1532 025,1,159.63280329,940.304211882,1226 N WASHINGTON ST,N,WASHINGTON,ST,1226,,87.5245771
600000000103538,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4006,044,4006044,44,4006 044,1,145.415675489,732.179393925,1920 HOPE ST,,HOPE,ST,1920,,68.3974879
600000000110134,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1107,079,1107079,79,1107 079,1,166.171611106,887.407052753,1707 N SPRING ST,N,SPRING,ST,1707,,82.5228869
600000000108127,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1459,040,1459040,40,1459 040,1,162.331488447,821.972706993,1747 N CASTLE ST,N,CASTLE,ST,1747,,76.3595023
600000000088594,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4179E,152,4179E152,152,4179E152,1,169.916143906,1296.97489883,0,,,,0,,120.859108
600000000011637,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5136A,007,5136A007,7,5136A007,1,372.211550101,6805.50190789,5837 YORK ROAD,,YORK,ROAD,5837,,635.517358
600000000196719,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8188,035,8188035,35,8188 035,1,80.0128531846,300.166679209,0,,,,0,,28.0162571
600000000122371,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1143,053,1143053,53,1143 053,1,173.730734936,982.063810904,1323 HILLMAN ST,,HILLMAN,ST,1323,,91.3684638
600000000070894,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3327D,047,3327D047,47,3327D047,1,70.0338598752,250.222526626,0,,,,0,,23.3251882
600000000186009,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0277,003,0277003,3,0277 003,1,167.141970025,877.243578676,304 S GILMOR ST,S,GILMOR,ST,304,,81.7531491
600000000459533,200,BLK,,"PyQt4.QtCore.QDate(2006, 9, 26)",PSC0,020,PSC0020,20,PSC0 020,2,863.300107897,13724.8543276,0,,,,0,,1278.53508
600000000079357,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6050,144,6050144,144,6050 144,1,634.216021135,23029.0585056,0,,,,0,,2145.23965
600000000120494,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0328,021,0328021,21,0328 021,1,165.130109447,981.173191687,1840 DRUID HILL AVE,,DRUID HILL,AVE,1840,,91.4057593
600000000190819,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0699,041,0699041,41,0699 041,1,164.715305607,957.083028526,401 S PAYSON ST,S,PAYSON,ST,401,,89.1486893
600000000187680,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2243C,004,2243C004,4,2243C004,1,273.66881679,3693.91186488,175 S MORLEY ST,S,MORLEY,ST,175,,344.10187
600000000043071,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4620,008,4620008,8,4620 008,1,229.021200437,1450.36095049,3314 VIRGINIA AVE,,VIRGINIA,AVE,3314,,135.125676
600000000166429,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0185,010,0185010,10,0185 010,1,225.506929469,1327.50398886,1018 W FAYETTE ST,W,FAYETTE,ST,1018,,123.610172
600000000121639,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1150,074,1150074,74,1150 074,1,143.479257964,774.394876725,1319 N DALLAS ST,N,DALLAS,ST,1319,,71.9184169
600000000143614,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0102,020,0102020,20,0102 020,1,223.3882385,1702.02769731,1203 W LANVALE ST,W,LANVALE,ST,1203,,158.535481
600000000150156,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6333,015,6333015,15/17,6333 015,1,2059.61541525,257411.498327,0,,,,0,,23979.2437
600000000216085,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6987,047,6987047,47,6987 047,1,299.995267508,3124.60053668,0,,,,0,,290.998095
600000000114123,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2308,018,2308018,18,2308 018,1,200.049600782,1873.61185979,1811 THOMAS AVE,,THOMAS,AVE,1811,,174.461187
600000000076496,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8345,028,8345028,28,8345 028,1,171.653913857,1695.44987058,0,,,,0,,157.940848
600000000031039,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4953,016,4953016,16,4953 016,1,1232.9294573,93401.6172907,4560 N CHARLES ST,N,CHARLES,ST,4560,,8700.47189
600000000083597,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4110,035,4110035,35,4110 035,1,240.932180925,2418.36805612,1441 HOMESTEAD ST,,HOMESTEAD,ST,1441,,225.304838
600000000026189,160,BLK,,"PyQt4.QtCore.QDate(2004, 8, 24)",5165D,039,5165D039,39/50,5165D039,1,626.205736029,21531.0401636,5201 ALHAMBRA AVE,,ALHAMBRA,AVE,5201,,2005.63697
600000000211279,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2021,093,2021093,93,2021 093,1,465.780258511,11804.6923453,0,,,,0,,1099.69231
600000000143243,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0085,060,0085060,60,0085 060,1,167.408704909,958.822676748,1728 W LANVALE ST,W,LANVALE,ST,1728,,89.2537779
600000000055722,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3100A,001,3100A001,1,3100A001,1,2243.59021685,56515.0760318,0,,,,0,,5264.45734
600000000103332,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4008,013,4008013,13,4008 013,1,139.238007903,691.144873968,1925 SHERWOOD AVE,,SHERWOOD,AVE,1925,,64.5026424
600000000135699,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0064,059,0064059,59,0064 059,1,164.663870618,1523.79876641,1327 SMITHSON ST,,SMITHSON,ST,1327,,141.783422
600000000149067,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0108,022,0108022,22,0108 022,1,191.500189333,1161.4094551,642 N FULTON AVE,N,FULTON,AVE,642,,108.10087
600000000094857,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6135A,022,6135A022,22,6135A022,1,1801.83555968,153499.989377,4210 SHANNON DR,,SHANNON,DR,4210,,14299.0574
600000000087172,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4114H,061,4114H061,61,4114H061,1,89.2957840594,420.428126378,0,,,,0,,39.1843807
600000000126412,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0026,032,0026032,32,0026 032,1,174.999088565,856.014169141,1820 LORMAN ST,,LORMAN,ST,1820,,79.8181142
600000000051637,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3347F,050,3347F050,50,3347F050,1,60.0197105613,200.121336095,0,,,,0,,18.6226016
600000000130310,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1181,049,1181049,49,1181 049,1,126.143801435,597.892353775,1037 FORREST ST,,FORREST,ST,1037,,55.6789958
600000000114209,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2429,001,2429001,1,2429 001,1,417.710421221,8166.43617336,3207 W NORTH AVE,W,NORTH,AVE,3207,,761.051016
600000000057784,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2956,029,2956029,29,2956 029,1,339.851217305,5996.27058933,3804 W COLD SPRING LANE,W,COLD SPRING,LANE,3804,,558.598715
600000000125932,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0026,064,0026064,64,0026 064,1,144.870278094,745.527629766,1827 KAVANAUGH ST,,KAVANAUGH,ST,1827,,69.4788363
600000000111276,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6200,012,6200012,12,6200 012,1,457.427413828,12974.0836659,0,,,,0,,1208.58925
600000000045704,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4790,116,4790116,116,4790 116,1,96.2681258077,477.975123266,0,,,,0,,44.4868034
600000000076861,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4044,046,4044046,46/47,4044 046,1,96.3113036492,471.154488317,0,,,,0,,43.8808821
600000000111851,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8415,073,8415073,73/76,8415 073,1,359.865288238,7998.93844216,0,,,,0,,745.136578
600000000093397,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3235,046,3235046,46,3235 046,1,246.089865184,2304.22631001,2306 BRYANT AVE,,BRYANT,AVE,2306,,214.635358
600000000210435,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7874A,004,7874A004,4/5,7874A004,1,251.361185815,3754.33779606,1900 MAISEL ST,,MAISEL,ST,1900,,349.743674
600000000173546,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2183C,084,2183C084,84,2183C084,1,59.7756380589,198.908298787,0,,,,0,,18.5327699
600000000116021,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1480,005,1480005,5,1480 005,1,142.919830032,697.583542189,1502 N GAY ST,N,GAY,ST,1502,,65.0059178
600000000116134,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2309,031,2309031,31,2309 031,1,235.422904047,1403.69819948,1726 N WARWICK AVE,N,WARWICK,AVE,1726,,130.674805
600000000054860,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3307A,005,3307A005,5,3307A005,1,209.015113852,1742.5749886,4209 PARK HEIGHTS AVE,,PARK HEIGHTS,AVE,4209,,162.312137
600000000137247,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6242D,022,6242D022,22,6242D022,1,3218.93613105,246523.796847,0,,,,0,,22965.4152
600000000022502,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4464,016,4464016,16/18,4464 016,1,361.995854664,7573.04715192,5507 BLAND AVE,,BLAND,AVE,5507,,705.436682
600000000064861,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3542A,076,3542A076,76,3542A076,1,334.651221204,5620.0654975,0,,,,0,,523.538175
600000000223272,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7257,110,7257110,110,7257 110,1,299.310301206,3073.76223266,0,,,,0,,286.35575
600000000120013,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0321,082,0321082,82,0321 082,1,141.8237345,669.314928897,1920 ETTING ST,,ETTING,ST,1920,,62.3474902
600000000196698,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0894,006,0894006,6,0894 006,1,166.83433954,1017.27950781,707 S SHARP ST,S,SHARP,ST,707,,95.1820203
600000000152955,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0124,037,0124037,37,0124 037,1,182.025579858,1259.01467926,533 N STRICKER ST,N,STRICKER,ST,533,,117.183099
600000000149315,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2501,115,2501115,115,2501 115,1,61.635875724,230.636927036,0,,,,0,,21.4782963
600000000175062,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0204,069,0204069,69,0204 069,1,132.674047609,753.121663294,0,,,,0,,70.2830622
600000000174405,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0204,039,0204039,39,0204 039,1,166.205314068,916.682686087,6 S SMALLWOOD ST,S,SMALLWOOD,ST,6,,85.3171166
600000000054324,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3185A,023,3185A023,23,3185A023,1,187.461694412,1519.77963854,0,,,,0,,141.568897
600000000131820,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0042,112,0042112,112,0042 112,1,160.720792773,820.427242009,1130 N VINCENT ST,N,VINCENT,ST,1130,,76.2471208
600000000213460,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7897,023,7897023,23,7897 023,1,299.991951933,4999.69015159,2129 HOLLINS FERRY ROAD,,HOLLINS FERRY,ROAD,2129,,465.810023
600000000112135,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1469,069,1469069,69,1469 069,1,201.996333492,1217.95608454,1607 N CASTLE ST,N,CASTLE,ST,1607,,113.372769
600000000177072,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0251,008,0251008,8,0251 008,1,163.920165249,949.851409027,1017 W LOMBARD ST,W,LOMBARD,ST,1017,,88.4312783
600000000211173,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7874A,016,7874A016,16,7874A016,1,195.946238328,1025.77419746,1926 MAISEL ST,,MAISEL,ST,1926,,95.551606
600000000127929,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0031,082,0031082,82,0031 082,1,139.415235716,594.956324177,1814 MULLIN ST,,MULLIN,ST,1814,,55.3055097
600000000130377,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1182,038,1182038,38,1182 038,1,149.270070327,711.276991962,1040 HOMEWOOD AVE,,HOMEWOOD,AVE,1040,,66.2514805
600000000218566,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7646,003,7646003,3/7,7646 003,1,550.955169093,18942.3548625,720 CHERRY HILL ROAD,,CHERRY HILL,ROAD,720,,1764.62517
600000000092618,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4066,014,4066014,14/15,4066 014,1,249.13018794,3242.41177421,638 SAINT ANNS AVE,,SAINT ANNS,AVE,638,,302.04012
600000000191525,160,BLK,,"PyQt4.QtCore.QDate(2004, 1, 27)",1902C,041,1902C041,41,1902C041,1,4172.34859667,96696.5388412,2349 BOSTON ST,,BOSTON,ST,2349,,9007.45849
600000000108837,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1460,053,1460053,53,1460 053,1,167.16237513,929.492739086,1729 N CHESTER ST,N,CHESTER,ST,1729,,86.6002627
600000000111269,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3005,043C,3005043C,43C,3005 043C,1,211.001415151,1984.35376454,0,,,,0,,184.705568
600000000214451,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7437,003,7437003,3,7437 003,1,222.008840669,2087.95847705,2207 ANNAPOLIS ROAD,,ANNAPOLIS,ROAD,2207,,194.496247
600000000145444,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0411,036,0411036,36,0411 036,1,158.834003307,875.000041668,707 N FREMONT AVE,N,FREMONT,AVE,707,,81.5329876
600000000165476,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2222,006A,2222006A,6A,2222 006A,1,2746.36004284,56065.8143687,0,,,,0,,5222.83511
600000000215541,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7834,015,7834015,15,7834 015,1,250.136458833,2500.29512765,0,,,,0,,232.915045
600000000125998,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1551,025,1551025,25,1551 025,1,177.78621502,1040.82987964,2043 E BIDDLE ST,E,BIDDLE,ST,2043,,96.9442491
600000000166156,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0188,052,0188052,52,0188 052,1,172.064787833,1064.82148048,808 W FAYETTE ST,W,FAYETTE,ST,808,,99.1148004
600000000201413,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0937,084,0937084,84,0937 084,1,1003.67237294,17173.3700126,1011 WILLIAM ST,,WILLIAM,ST,1011,,1599.75426
600000000219284,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7041,006,7041006,6,7041 006,1,1891.79130098,30113.6526026,0,,,,0,,2805.43703
600000000142726,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0085,008,0085008,8,0085 008,1,187.930691174,1117.00717293,815 N FULTON AVE,N,FULTON,AVE,815,,104.231183
600000000119131,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2315,048,2315048,48,2315 048,1,247.55408735,1503.23194522,1636 N WARWICK AVE,N,WARWICK,AVE,1636,,139.99151
600000000086567,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4114H,072,4114H072,72,4114H072,1,93.2995157727,482.777729029,0,,,,0,,44.977812
600000000116444,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8422,021,8422021,21,8422 021,1,240.054956054,2000.51502978,0,,,,0,,186.334563
600000000091757,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8393G,005,8393G005,5,8393G005,1,1084.36987756,55755.4650443,0,,,,0,,5193.48366
600000000050768,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3708,033A,3708033A,33A,3708 033A,1,323.983589076,5831.06011492,0,,,,0,,542.571276
600000000136041,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1226,036,1226036,36,1226 036,1,176.756911207,1045.13369582,1417 ASHLAND AVE,,ASHLAND,AVE,1417,,97.4236616
600000000205781,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2108B,014A,2108B014A,14A,2108B014A,1,420.008098463,10625.0737007,0,,,,0,,989.793702
600000000148155,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1670,102,1670102,102,1670 102,1,178.74303268,1016.31485554,429 N MADEIRA ST,N,MADEIRA,ST,429,,94.5625854
600000000166321,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0185,219,0185219,219,0185 219,1,149.531960604,816.307028827,109 N CARLTON ST,N,CARLTON,ST,109,,75.9363759
600000000121184,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1516,072,1516072,72,1516 072,1,143.55304088,707.122377336,1319 N CHAPEL ST,N,CHAPEL,ST,1319,,66.2912403
600000000097363,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3815,032,3815032,32,3815 032,1,206.464338747,1197.27914311,443 E 23RD ST,E,23RD,ST,443,,111.432255
600000000116029,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1479,047,1479047,47,1479 047,1,165.61742063,897.004031301,1510 N WASHINGTON ST,N,WASHINGTON,ST,1510,,83.481268
